timestamp,timestamp_iso,symbol,oi,ls_top_ratio,ls_global_ratio,funding_rate,source,status,error,collected_at
1785610800000,2026-08-01T19:00:00.000Z,BTCUSDT,107994.079,2.1918,,,api_heal_24h,partial,missing:funding,1785657834481
1785614400000,2026-08-01T20:00:00.000Z,BTCUSDT,108337.537,2.2092,,,forward_archive,partial,missing:funding,1785657834481
1785618000000,2026-08-01T21:00:00.000Z,BTCUSDT,108435.292,2.2248,,,forward_archive,partial,missing:funding,1785657834481
1785621600000,2026-08-01T22:00:00.000Z,BTCUSDT,108332.017,2.2331,,,forward_archive,partial,missing:funding,1785657834481
1785625200000,2026-08-01T23:00:00.000Z,BTCUSDT,108466.754,2.2321,,,forward_archive,partial,missing:funding,1785657834481
1785628800000,2026-08-02T00:00:00.000Z,BTCUSDT,108516.03,2.2605,,,api_heal_24h,partial,missing:funding,1785657834481
1785632400000,2026-08-02T01:00:00.000Z,BTCUSDT,108528.008,2.2669,,,forward_archive,partial,missing:funding,1785657834481
1785636000000,2026-08-02T02:00:00.000Z,BTCUSDT,108658.734,2.2658,,,api_heal_24h,partial,missing:funding,1785657834481
1785639600000,2026-08-02T03:00:00.000Z,BTCUSDT,108976.833,2.1496,,,api_heal_24h,partial,missing:funding,1785657834481
1785643200000,2026-08-02T04:00:00.000Z,BTCUSDT,109051.309,2.0506,,,api_heal_24h,partial,missing:funding,1785657834481
1785646800000,2026-08-02T05:00:00.000Z,BTCUSDT,108882.014,1.9994,,,forward_archive,partial,missing:funding,1785657834481
1785650400000,2026-08-02T06:00:00.000Z,BTCUSDT,109090.883,1.9638,,,api_heal_24h,partial,missing:funding,1785657834481
1785654000000,2026-08-02T07:00:00.000Z,BTCUSDT,109127.423,1.956,,,api_heal_24h,partial,missing:funding,1785657834481
1785657600000,2026-08-02T08:00:00.000Z,BTCUSDT,109027.052,1.9481,,0.00008943,forward_archive,ok,,1785657834481
1785664800000,2026-08-02T10:00:00.000Z,BTCUSDT,,,,,forward_archive,error,missing:oi|ls|funding;oi:Service unavailable from a restricted location according to 'b. Eligibility' in https://www.binance.com/en/terms. Please contact customer service if you believe you received this message in error.;ls:Service unavailable from a restricted location according to 'b. Eligibility' in https://www.binance.com/en/terms. Please contact customer service if you believe you received this message in error.;funding:Service unavailable from a restricted location according to 'b. Eligibility' in https://www.binance.com/en/terms. Please contact customer service if you believe you received this message in error.,1785666271452
